global_step,sample_cursor,coverage_fraction,loss,grad_norm,learning_rate,processed_tokens,supervised_tokens,update_seconds,tokens_per_second,nvml_peak_bytes,allocated_peak_bytes,reserved_peak_bytes
1150,18400,0.92,1.4186656882666673,0.28138333559036255,1.70370868554659e-06,7799,6367,7.245418317150325,1076.4043784110181,39930757120,31108308480,33749467136
1151,18416,0.9208,1.3098066341219925,0.2901691496372223,1.6703270757916001e-06,7202,5969,6.498819682747126,1108.2012352365548,39930757120,31108308480,33749467136
1152,18432,0.9216,1.3591817601746221,0.27812111377716064,1.6372701853489436e-06,7675,6162,7.254766100086272,1057.9252169010288,39930757120,31108308480,33749467136
1153,18448,0.9224,1.2963412972027752,0.2990604043006897,1.604538236322556e-06,7531,5880,7.1146421348676085,1058.5212660369655,39930757120,31108308480,33749467136
1154,18464,0.9232,1.4244750704154652,0.2849581837654114,1.5721314486331352e-06,7389,6278,7.109416946768761,1039.3257358971343,39930757120,31108308480,33749467136
1155,18480,0.924,1.368108871714449,0.2858048677444458,1.5400500400166939e-06,7169,5816,6.244820201769471,1147.9914182266868,39930757120,31108308480,33749467136
1156,18496,0.9248,1.221345669573877,0.29628485441207886,1.5082942260230658e-06,7261,6205,8.01767621235922,905.6239997328894,39930757120,31108308480,33749467136
1157,18512,0.9256,1.3139828187305254,0.27909988164901733,1.4768642200144678e-06,7681,6495,7.121666397899389,1078.5397083842051,39930757120,31108308480,33749467136
1158,18528,0.9264,1.2578032944552895,0.30606982111930847,1.4457602331640506e-06,6520,5381,6.367366113234311,1023.971275414562,39930757120,31108308480,33749467136
1159,18544,0.9272,1.1028364601252663,0.2918875813484192,1.4149824744545238e-06,6194,5361,6.016840159893036,1029.4439997405736,39930757120,31108308480,33749467136
1160,18560,0.928,1.375310694018006,0.26762333512306213,1.3845311506766988e-06,7728,6677,7.480365373194218,1033.104616479454,39930757120,31108308480,33749467136
1161,18576,0.9288,1.3638579509480395,0.2756400406360626,1.3544064664281265e-06,6998,6043,6.144442833028734,1138.9153077286471,39930757120,31108308480,33749467136
1162,18592,0.9296,1.3011000616791786,0.2852444052696228,1.324608624111734e-06,7106,6204,6.824526218231767,1041.2444428766753,39930757120,31108308480,33749467136
1163,18608,0.9304,1.1696767212159678,0.30751389265060425,1.2951378239344336e-06,6703,5467,6.324193391017616,1059.8980115820636,39930757120,31108308480,33749467136
1164,18624,0.9312,1.1120261883722102,0.31750497221946716,1.2659942639057953e-06,6319,5277,5.6219125292263925,1123.994720150783,39930757120,31108308480,33749467136
1165,18640,0.932,1.5797577099121414,0.2610844075679779,1.2371781398367311e-06,7470,6541,6.6973271681927145,1115.3703279536503,39930757120,31108308480,33749467136
1166,18656,0.9328,1.3088834653687142,0.29879841208457947,1.2086896453381402e-06,6473,5566,5.851904363371432,1106.1356437258553,39930757120,31108308480,33749467136
1167,18672,0.9336,1.1179139989127205,0.29493314027786255,1.18052897181965e-06,6971,5798,6.500781039241701,1072.3326870909573,39930757120,31108308480,33749467136
1168,18688,0.9344,1.4316533293141875,0.2664637565612793,1.1526963084882992e-06,7963,6880,7.799986250232905,1020.8992355290661,39930757120,31108308480,33749467136
1169,18704,0.9352,1.372541310124449,0.2715093493461609,1.1251918423472895e-06,7280,6371,6.544436648953706,1112.3952129881022,39930757120,31108308480,33749467136
1170,18720,0.936,1.0441686636399177,0.33085179328918457,1.0980157581947038e-06,5898,5059,5.762726510874927,1023.4738693342113,39930757120,31108308480,33749467136
1171,18736,0.9368,1.329415366891658,0.29761576652526855,1.0711682386222943e-06,7072,5743,6.748037591110915,1048.008388292892,39930757120,31108308480,33749467136
1172,18752,0.9376,1.23260105442555,0.30613064765930176,1.0446494640142412e-06,6530,5776,6.133577203378081,1064.6315817796485,39930757120,31108308480,33749467136
1173,18768,0.9384,1.2833088325113242,0.2691418528556824,1.0184596125459135e-06,7527,6472,7.110363421030343,1058.5956798969473,39930757120,31108308480,33749467136
1174,18784,0.9392,1.3264699300367566,0.30923259258270264,9.925988601827418e-07,6533,5692,5.949773024767637,1098.0250797474985,39930757120,31108308480,33749467136
1175,18800,0.94,1.443762454576419,0.25247374176979065,9.670673806789544e-07,8175,7022,7.545602862723172,1083.4124388372172,39930757120,31108308480,33749467136
1176,18816,0.9408,1.428119758898091,0.2702139914035797,9.418653455764592e-07,8157,6862,7.560742015950382,1078.8623633489588,39930757120,31108308480,33749467136
1177,18832,0.9416,1.4209721131005058,0.2907857596874237,9.169929242036967e-07,7227,6115,6.610846491064876,1093.2034210396366,39930757120,31108308480,33749467136
1178,18848,0.9424,1.2849649946375803,0.29015177488327026,8.924502836744563e-07,7871,6610,7.23242523195222,1088.2933106901144,39930757120,31108308480,33749467136
1179,18864,0.9432,1.4254663396461014,0.259756475687027,8.682375888868166e-07,7867,7037,7.369853529147804,1067.456764084385,39930757120,31108308480,33749467136
1180,18880,0.944,1.333550789616332,0.3010171949863434,8.443550025219793e-07,6769,5784,6.748994701076299,1002.9641894548399,39930757120,31108308480,33749467136
1181,18896,0.9448,1.3663169014409824,0.2622753977775574,8.208026850431982e-07,8301,7034,7.39036581479013,1123.2190947012994,39930757120,31108308480,33749467136
1182,18912,0.9456,1.3699348488899383,0.2769227623939514,7.975807946947245e-07,7576,6354,7.3859602701850235,1025.72986082556,39930757120,31108308480,33749467136
1183,18928,0.9464,1.477683002929285,0.2631969749927521,7.746894875007016e-07,8585,7345,7.767902229912579,1105.1889874387125,39930757120,31108308480,33749467136
1184,18944,0.9472,1.2425989871883345,0.2841092646121979,7.521289172641554e-07,6897,6017,6.964461458846927,990.3134708626709,39930757120,31108308480,33749467136
1185,18960,0.948,1.4072226357587323,0.2703650891780853,7.29899235565934e-07,7661,6555,7.429020517971367,1031.2261194416487,39930757120,31108308480,33749467136
1186,18976,0.9488,1.249302106061089,0.306421160697937,7.080005917636967e-07,6318,5254,5.7448512660339475,1099.7673755898184,39930757120,31108308480,33749467136
1187,18992,0.9496,1.4707139464703274,0.266435444355011,6.864331329909102e-07,7468,6381,6.5340364021249115,1142.9382299693582,39930757120,31108308480,33749467136
1188,19008,0.9504,1.1866413633840682,0.28706368803977966,6.651970041558763e-07,7541,6068,7.223646337166429,1043.9326135335216,39930757120,31108308480,33749467136
1189,19024,0.9512,1.2351077386707419,0.2897772789001465,6.442923479407336e-07,7223,6274,6.486924502067268,1113.4706435535295,39930757120,31108308480,33749467136
1190,19040,0.952,1.12279565372375,0.32474756240844727,6.237193048005019e-07,6792,5388,6.404028193093836,1060.5824639130346,39930757120,31108308480,33749467136
1191,19056,0.9528,1.4252654777223344,0.29496994614601135,6.034780129621664e-07,7535,6146,6.7872423552908,1110.171054099211,39930757120,31108308480,33749467136
1192,19072,0.9536,1.2919527508533115,0.3002648651599884,5.835686084237069e-07,6357,5622,5.649213743861765,1125.2893390531187,39930757120,31108308480,33749467136
1193,19088,0.9544,1.3093591606221475,0.2743353545665741,5.639912249532198e-07,8079,6812,7.758883441332728,1041.258070325166,39930757120,31108308480,33749467136
1194,19104,0.9552,1.2356053801943647,0.29501867294311523,5.447459940880084e-07,7635,6269,6.797970287967473,1123.1293572309494,39930757120,31108308480,33749467136
1195,19120,0.956,1.220130772096388,0.29002314805984497,5.258330451336724e-07,7343,6107,6.8896919302642345,1065.7951145456195,39930757120,31108308480,33749467136
1196,19136,0.9568,1.2631076908236398,0.2983561158180237,5.072525051632915e-07,6698,5730,5.781899067107588,1158.442913350733,39930757120,31108308480,33749467136
1197,19152,0.9576,1.3246599279629772,0.28058111667633057,4.890044990165321e-07,7963,6572,7.53899107221514,1056.2421315695067,39930757120,31108308480,33749467136
1198,19168,0.9584,1.3222361869855637,0.2888531982898712,4.710891492988034e-07,7372,6121,6.977209713310003,1056.5828322369155,39930757120,31108308480,33749467136
1199,19184,0.9592,1.4489714873088853,0.2701014280319214,4.535065763804802e-07,7773,6581,7.262435154989362,1070.3021554223276,39930757120,31108308480,33749467136
1200,19200,0.96,1.41905585467651,0.28548887372016907,4.362568983960369e-07,7157,6163,6.441310394089669,1111.1093181547383,39930757120,31108308480,33749467136
1201,19216,0.9608,1.4443777865521101,0.27528464794158936,4.1934023124329257e-07,6981,5932,6.656052812933922,1048.8198029971527,39930757120,31108308480,33749467136
1202,19232,0.9616,1.3114878059288293,0.2912265360355377,4.0275668858261726e-07,7190,5997,6.419185992330313,1120.079712379523,39930757120,31108308480,33749467136
1203,19248,0.9624,1.5959804763560475,0.23965664207935333,3.8650638183617694e-07,8710,7516,7.694428056012839,1131.9879705930239,39930757120,31108308480,33749467136
1204,19264,0.9632,1.4328316664795144,0.2772335708141327,3.7058942018716183e-07,7415,6236,6.523504178971052,1136.6590403824287,39930757120,31108308480,33749467136
1205,19280,0.964,0.9803762152708696,0.3344658613204956,3.550059105790926e-07,6234,5068,6.294558844063431,990.3791757987066,39930757120,31108308480,33749467136
1206,19296,0.9648,1.4192750769174185,0.2880118489265442,3.3975595771506e-07,7312,6185,6.642787053249776,1100.742796869099,39930757120,31108308480,33749467136
1207,19312,0.9656,1.2159488413984045,0.3147572875022888,3.248396640570528e-07,6940,5486,6.094334741123021,1138.762522047016,39930757120,31108308480,33749467136
1208,19328,0.9664,1.315734604809066,0.29994943737983704,3.102571298252588e-07,6716,5680,5.913411065936089,1135.7235147556687,39930757120,31108308480,33749467136
1209,19344,0.9672,1.2045291861432017,0.3353029191493988,2.9600845299737056e-07,5931,5212,5.677895907778293,1044.5770926999512,39930757120,31108308480,33749467136
1210,19360,0.968,1.0898769717901413,0.2789382040500641,2.820937293079695e-07,7362,6217,7.0612072492949665,1042.5979213023477,39930757120,31108308480,33749467136
1211,19376,0.9688,1.5107874379570974,0.2571897804737091,2.6851305224784853e-07,8177,6882,7.433396128937602,1100.0355501259523,39930757120,31108308480,33749467136
1212,19392,0.9696,1.2258231670702082,0.29151612520217896,2.552665130633958e-07,7384,6146,6.627459346782416,1114.1524396652662,39930757120,31108308480,33749467136
1213,19408,0.9704,1.4285122549032283,0.2786242365837097,2.423542007559787e-07,8334,7059,7.762011466547847,1073.690761205039,39930757120,31108308480,33749467136
1214,19424,0.9712,1.1198959416411056,0.31751400232315063,2.2977620208135542e-07,6482,5433,6.203633430879563,1044.8715373372681,39930757120,31108308480,33749467136
1215,19440,0.972,1.0017672274856098,0.3174949884414673,2.1753260154906973e-07,6241,5202,6.321535715833306,987.2601026944146,39930757120,31108308480,33749467136
1216,19456,0.9728,1.446007719581761,0.2684073746204376,2.0562348142191824e-07,7598,6653,6.864879926200956,1106.7928473156492,39930757120,31108308480,33749467136
1217,19472,0.9736,1.2178769739994333,0.2889721691608429,1.9404892171536183e-07,6861,6050,6.594673415180296,1040.3851059866963,39930757120,31108308480,33749467136
1218,19488,0.9744,1.3603044924889403,0.2724989652633667,1.8280900019701508e-07,7746,6653,7.519500527065247,1030.1216114181393,39930757120,31108308480,33749467136
1219,19504,0.9752,1.316005647543037,0.2858840823173523,1.7190379238609666e-07,7069,5951,6.510568579193205,1085.773064827465,39930757120,31108308480,33749467136
1220,19520,0.976,1.2599136621966338,0.3160858750343323,1.6133337155294637e-07,6532,5509,5.8668341604061425,1113.3773039099865,39930757120,31108308480,33749467136
1221,19536,0.9768,1.3266840975882015,0.28579309582710266,1.5109780871853663e-07,6835,5994,6.2771422900259495,1088.8712863591538,39930757120,31108308480,33749467136
1222,19552,0.9776,1.1366349853018425,0.2978214621543884,1.4119717265396182e-07,6463,5620,6.0443522576242685,1069.2626313841413,39930757120,31108308480,33749467136
1223,19568,0.9784,1.1966025150728423,0.3216085135936737,1.3163152988000528e-07,6220,5091,6.0431115492247045,1029.271088136374,39930757120,31108308480,33749467136
1224,19584,0.9792,1.3874566171924543,0.29648131132125854,1.2240094466668406e-07,7787,6323,7.20495362393558,1080.7841946589085,39930757120,31108308480,33749467136
1225,19600,0.98,1.6058004093538139,0.26367196440696716,1.1350547903282716e-07,7934,6868,7.57924344483763,1046.8063280648416,39930757120,31108308480,33749467136
1226,19616,0.9808,1.4365502265036316,0.26095446944236755,1.0494519274562575e-07,8031,6824,7.214312935713679,1113.2037203769469,39930757120,31108308480,33749467136
1227,19632,0.9816,1.2908739452259212,0.2979752719402313,9.672014332028356e-08,7247,5749,6.934421069920063,1045.076427711584,39930757120,31108308480,33749467136
1228,19648,0.9824,1.3478172816710396,0.2763086259365082,8.883038601957827e-08,7304,6311,6.739189282990992,1083.8098906695693,39930757120,31108308480,33749467136
1229,19664,0.9832,1.5738022373928149,0.27366429567337036,8.127597385352293e-08,6849,5947,6.198253344744444,1104.98871521722,39930757120,31108308480,33749467136
1230,19680,0.984,1.3724268984055938,0.2828867435455322,7.405695757899955e-08,7441,6423,7.05575186572969,1054.6005785919838,39930757120,31108308480,33749467136
1231,19696,0.9848,1.3723545455241457,0.23829133808612823,6.717338569942611e-08,8419,7451,8.247205174993724,1020.8306718895723,39930757120,31108308480,33749467136
1232,19712,0.9856,1.2008781137445945,0.2877408564090729,6.062530446440673e-08,6731,6052,6.249781862832606,1076.9975893125477,39930757120,31108308480,33749467136
1233,19728,0.9864,1.376026358479132,0.2918688654899597,5.4412757869459763e-08,7164,6127,6.633236820809543,1080.0157138254685,39930757120,31108308480,33749467136
1234,19744,0.9872,1.4242076778929862,0.2684425413608551,4.853578765567357e-08,8011,6812,7.6574869668111205,1046.1656722004316,39930757120,31108308480,33749467136
1235,19760,0.988,1.442826405304455,0.267713725566864,4.299443330947894e-08,7385,6532,6.801280287094414,1085.8249753378357,39930757120,31108308480,33749467136
1236,19776,0.9888,1.4040504030427523,0.2797491252422333,3.778873206234379e-08,7951,6604,7.854125453159213,1012.3342245318759,39930757120,31108308480,33749467136
1237,19792,0.9896,1.0969920204772765,0.2982286512851715,3.2918718890534436e-08,6906,5808,6.349102649837732,1087.7127652325012,39930757120,31108308480,33749467136
1238,19808,0.9904,1.5070021346536524,0.2684084475040436,2.8384426514893592e-08,7598,6463,6.779996024910361,1120.6496245844708,39930757120,31108308480,33749467136
1239,19824,0.9912,1.1713407706147259,0.3098292052745819,2.4185885400596075e-08,6440,5541,5.811223556287587,1108.2003536126388,39930757120,31108308480,33749467136
1240,19840,0.992,1.4350819349742872,0.2728187143802643,2.032312375697121e-08,8017,6828,7.401412344072014,1083.1716471547522,39930757120,31108308480,33749467136
1241,19856,0.9928,1.290195686000521,0.3295249342918396,1.6796167537297404e-08,6815,5366,6.2967306901700795,1082.3076824039813,39930757120,31108308480,33749467136
1242,19872,0.9936,1.307776940965225,0.29994672536849976,1.3605040438618988e-08,6970,5687,6.411411157343537,1087.1241648598161,39930757120,31108308480,33749467136
1243,19888,0.9944,1.3041694426865589,0.2929845452308655,1.0749763901607423e-08,7159,5652,6.407106988132,1117.3529665199512,39930757120,31108308480,33749467136
1244,19904,0.9952,1.2263207343413676,0.30627158284187317,8.230357110416975e-09,6591,5560,6.118788574822247,1077.1740058352107,39930757120,31108308480,33749467136
1245,19920,0.996,1.3575472755635039,0.29629257321357727,6.04683699252373e-09,7155,5922,6.79729798482731,1052.6241480028004,39930757120,31108308480,33749467136
1246,19936,0.9968,1.4032919922635043,0.26009467244148254,4.1992182186589845e-09,8250,6851,7.373794412240386,1118.8269619105636,39930757120,31108308480,33749467136
1247,19952,0.9976,1.5860477982291865,0.2695296108722687,2.6875132026760175e-09,8185,7003,7.3281241143122315,1116.9297725203974,39930757120,31108308480,33749467136
1248,19968,0.9984,1.4188738009414668,0.28472185134887695,1.511732101472374e-09,7314,6324,6.989820753689855,1046.378763881608,39930757120,31108308480,33749467136
1249,19984,0.9992,1.1358383477585803,0.29895681142807007,6.718828149343548e-10,7113,5809,6.760113094933331,1052.2013315622125,39930757120,31108308480,33749467136
1250,20000,1.0,1.4692604859536211,0.2480235993862152,1.6797098587595372e-10,8438,7128,7.475709025282413,1128.722368870053,39930757120,31108308480,33749467136
